Sales region code;Sales district code;Relation number;Name;Full name;Address 1;Address 2;Zipcode;City;Country code;Country;State code;State description;Telephone;Mobile;Fax;Email;Internet address;Debtor salesman abbreviated;Customer category code;Customer category description;Customer group code;Bio customer;Zone code;Zone description;Company type code;Company type description;Customer type code;Exception VAT indicator;VAT extra;Agora Customer Id
670;BR;3800513;LACORE;LACORE COMERCIAL AGRICOLA LTDA - EPP;RUA DAVI CANABARRO, 294;;99500-000;CARAZINHO;BR;Brazil;RS;RS;54 33301796;;;lacore@terra.com.br; ;MARCELO;27;Distributor (small);020;;;;;;V2R;0;0;56761
670;BR;3801344;LAERCIO;LAERCIO NEVES DE OLIVEIRA E OUTROS;SITIO SAO BENEDITO;;18150-000;IBIUNA;BR;Brazil;SP;SP;11 988193083;11 988193083;;milenafogaca@gmail.com; ;ANDRESSA;16;Grower (small);020;;;;;;VS;0;0;89388
670;BR;3801100;LANIER;LANIER CARDENAS DOS SANTOS OLIVEIRA;FAZENDA BEIJA FLOR;;45260000;POCOES;BR;Brazil;BA;BA;077 81199853;;;lanier.cardens@grupomodulo.com.br; ;BAHIA;15;Grower (standard);010;;;;;;V7R;0;0;84253
670;BR;3800374;LATTUGA;JOAQUIM DRAGONE;RODOVIA WASHINGTON LUIS - KM 283;SITIO LATTUGA;14801-970;ARARAQUARA;BR;Brazil;SP;SP;16 997626760;;;jdragone@uol.com.br; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;53847
670;BR;3800876;LAVINSKY A;ALYNE OLIVEIRA LAVINSKY;RURAL, SN;;35704-899;SETE LAGOAS;BR;Brazil;MG;MG;31 991365936;;;alynelavinsky@gmail.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;79003
670;BR;3800269;LAZAROTO;ANTONIO M. LAZAROTO E FILHOS LTDA;RUA ANTONIO GASPARIN1 193;;83414-520;COLOMBO;BR;Brazil;PR;PR;41 36564178;41 99978551;;fernando@lazaroto.com.br;www.lazaroto.com.br;RAFAELA;16;Grower (small);670;;;;;;V2R;0;0;53748
670;BR;3801162;LEAL MARIA;MARIA JOSE PRIOR LEAL 21844793818;Rua Das Primaveras;;17900-00;DRACENA;BR;Brazil;SP;SP;18 997298009;18 997298009;;elissonhodemae@gmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;85374
670;BR;3800341;LEAL SCHUMAI;LEAL E SCHUMAIKEL LTDA - EPP;ROD BR 116;BOX 982;81690-500;CURITIBA;BR;Brazil;PR;PR;41 32274962;41 99531611;;contato.leal@yahoo.com.br; ;RAFAELA;28;Distributor (big);020;;;;;;V2R;0;0;53816
670;BR;3800363;LEDUR;FABRICA DE DOCES LEDUR LTDA;RUA DA EMANCIPACAO, 2187;;95775-000;TUPANDI;BR;Brazil;RS;RS;51 96678560;38 91898441;;suportecompras@docesledur.com.br; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;53836
670;BR;3800013;LEE;LOUISA LEE;Fazenda Santa Terezinha do Rio Bonito, SN;Caixa Postal 64;18690-000;ITATINGA;BR;Brazil;SP;SP;14 38471115;11 98152 1234;;daiane@fazendariobonito.com; ;RICARDO;14;Special account (big);670;;;;;;VS;0;0;53521
670;BR;3800677;LEMEFERTIL;LEMEFERTIL PRODUTOS AGRICOLAS LTDA;R CARLOS PAES BARROS;;13616-460;LEME;BR;Brazil;SP;SP;19 36413060;;;joseguilherme@lemefertil.com.br; ;RENATO;26;Distributor (standard);020;;;;;;VS;0;0;65553
670;BR;3801221;LIBERA SERG;SERGIO DELLA LIBERA;ESTRADA AGRO FLORA;;12954-755;ATIBAIA;BR;Brazil;SP;SP;11 953245112;11 953245112;;sergiolibera@uol.com.br; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;86964
670;BR;3800158;LIDA AGROPEC;LIDA AGROPECUARIA COMERCIO E REPRESENTACOES LTDA - ME;RUA MARIO PAULA, 116;;59626-440;MOSSORO;BR;Brazil;RN;RN;84 33145080;84 91212725;84 33145080;financeiro@lidaagropecuaria.com.br; ;ERIC;26;Distributor (standard);020;;;;;;V7R;0;0;53650
670;BR;3800535;LIDER;E. C. BAIO EIRELI - ME;AV. JAMIL ASSAD JAMUS , 373;;86828-000;MAUA DA SERRA;BR;Brazil;PR;PR;43 34641438;43 99337959;; ;eltoncarlosbaio@hotmail.com;RAFAELA;28;Distributor (big);020;;;;;;V2R;0;0;57489
670;BR;3800839;LIDERCRED;RL SERV DE INTERMEDIACOES FINANCEIRAS LTDA;R SAO JOAO, SN;Q 01 LT 05 SALA 05 EDIF GALERIA TABAJARAS;76270-000;JUSSARA;BR;Brazil;GO;GO;62 84016642;;;aquaponiaaguaviva@gmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;78047
670;BR;3800544;LIDIANE;LIDIANE DOS SANTOS DA SILVA;EST FAXINA, SN;;91.370-000;VIAMAO;BR;Brazil;RS;RS;51 980234533;51 91635166;;lidiane.silva.rs@gmail.com; ;MARCELO;16;Grower (small);670;;;;;;V2R;0;0;58131
670;BR;3800712;LIDIANE GO;LIDIANE SILVEIRA PIRES - ME;RUA ALAN KADEC MORI;COMODO COMERCIAL;75703-860;CATALAO;BR;Brazil;GO;GO;64 34425060;64 981133832;;paulosoares2012@gmail.com; ;TIAGO;27;Distributor (small);020;;;;;;V7R;0;0;68890
670;BR;3800837;LIMA COM;T DE O LIMA COMERCIO;R MAGALHAES BARATA, 285;"LETRA A	";68633-000;DOM ELISEU;BR;Brazil;PA;PA;99 91280380;;;claudia.mageveki@bol.com.br; ;RUY;16;Grower (small);020;;;;;;V7R;0;0;78048
670;BR;3801013;LISBOA L;JAIME LISBOA;SITIO DA MACA, SN;;83850-000;AGUDOS DO SUL;BR;Brazil;PR;PR;47 996302226;996302226;;lucimerisl@hotmail.com; ;RAFAELA;16;Grower (small);020;;;;;;V2R;0;0;82307
670;BR;3801155;LL HYDROPONI;LUCAS CARVALHO FERREIRA LIMA;ROD BR 408,S/N;ZONA RURAL;55.870-000;TIMBAUBA;BR;Brazil;PE;PE;81995970063;;;llhydropinique@gmail.com; ;ELAINE;16;Grower (small);010;;;;;;V7R;0;0;85143
670;BR;3801312;LOCAL GREENS;LOCAL GREENS TECNOL E AGRICULTURA LTDA;RUA DO ORATORIO;ANEXO 7;03195-100;SAO PAULO;BR;Brazil;SP;SP;11 989858363;11 989858363;;claudiojr@localgreens.com.br; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;88911
670;BR;3800523;LONDRINA MDS;MUDAS LONDRINA LTDA. - EPP;LOC CHACARA SAMUEL, SN;;86200-000;IBIPORA;BR;Brazil;PR;PR;43 32680874;;;mudaslondrina@hotmail.com; ;RAFAELA;11;Plantraiser (small);020;;;;;;V2R;0;0;57231
670;BR;3800351;LOPES;FERNANDO ANTONIO LOPES;CH ESTRADA MUNICIPAL ASTRO VERDE, SN;CAIXA POSTAL 66;07500-000;SANTA ISABEL;BR;Brazil;SP;SP;11 46568686;;;ricardo@jacareiagricultura.com.br; ;ANDRESSA;15;Grower (standard);670;;;;;;VS;0;0;53825
670;BR;3801349;LOURENCO FAB;FABRICIO DA MOTTA LOURENCO;ETR TERESOPOLIS - FRIBURGO;KM 28;25995-290;TERESOPOLIS;BR;Brazil;RJ;RJ;21 975904660;21 975904660;;nogueirafabio466@gmail.com; ;VINICIUS T;15;Grower (standard);020;;;;;;V2R;0;0;89506
670;BR;3800734;LU HORTA;PAULO EDUARDO ROSOLEN;AVENIDA DA SAUDADE, 706;;13613-000;LEME;BR;Brazil;SP;SP;19 996173526;19 996173526;;paulorosolen@hotmail.com; ;RENATO;27;Distributor (small);020;;;;;;VS;0;0;72441
670;BR;3801369;LUAN MATEUS;LUAN MATEUS CAREGNATO;RUA VILA NOVA;;83022.400;SAO JOSE DOS PINHAIS;BR;Brazil;PR;PR;041 9 91914602;;;luancaregnato@gmail.com; ;RAFAELA;16;Grower (small);030;;;;;;V2R;0;0;90061
670;BR;3801332;LUCAS LEITE;LUCAS OLIVEIRA FREITAS LEITE;FAZENDA UMBURANA , S/N;;44330000;SAO GONCALO DOS CAMPOS;BR;Brazil;BA;BA;75 99147 4744;;;conceicao.leite@gmail.com; ;BAHIA;16;Grower (small);030;;;;;;V7R;0;0;89228
670;BR;3800961;LUCIO LUIZ;LUIZ CARLOS LUCIO;SITIO BOA ESPERANCA, SN;ENTRADA A ESQUERDA, CAIXA POSTAL 83;13350-000;ELIAS FAUSTO;BR;Brazil;SP;SP;19 997726675;19 997726675;;ffpassessoria@interall.com.br; ;RENATO;16;Grower (small);020;;;;;;VS;0;0;81323
670;BR;3800154;LUIZ YOSHIDA;LUIZ YOSHIDA;CHACARA 91, GLEBA 02;RESERVA A NUCLEO RURAL ALEX GUSMAO;72701-970;BRASILIA;BR;Brazil;DF;DF;61 34613524;;;hortifrutiyoshida@gmail.com; ;TIAGO;16;Grower (small);670;;;;;;V7R;0;0;53647
670;BR;3800586;LULIMAR;LULIMAR DE CAMPOS MENDES VIEIRA e outro(s);GADO BRAVO, SN;;38610-000;UNAI;BR;Brazil;MG;MG;38 988218125;38 988218125;;agromodelo@hotmail.com; ;TIAGO;16;Grower (small);020;;;;;;V2R;0;0;57875
670;BR;3800276;MACHADINO;RUTE MARIA DE AZEVEDO SA GONTIJO;Alexandre Gusmão, sn;Gleba 02, Lote 183  INCRA 6;72760-000;BRASILIA;BR;Brazil;DF;DF;61 41018412;61 8564-6487;;gontijod@terra.com.br; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;53754
670;BR;3800631;MACHADO;João Gualberto Machado;Jasminor Vieira, 27 Resid. Jd. Aeroporto;;36302-848;SÃO JOÃO DEL REY;BR;Brazil;;;32 999412485;;;sidneycelsomachado@hotmail.com; ;RENAN;15;Grower (standard);020;;;;;;V2R;0;0;61660
670;BR;3800871;MACHADO ALES;ALESSANDRO HERNANDES MACHADO Atacadista Machado;ESTRADA CERCADINHO, SN;FD A9 SITIO DO CERCADO;18220-000;ALAMBARI;BR;Brazil;SP;SP;15 32671220;;;denis@atacadistamachado.com.br; ;RICARDO;15;Grower (standard);020;;;;;;VS;0;0;78428
670;BR;3801363;MACHADO AUGU;AUGUSTO LAUER MACHADO;Rua Ciprestes, 26;Jardim Vitória;87023-640;MARINGÁ;BR;Brazil;PR;PR;;;; ; ;RAFAELA;16;Grower (small);020;;;;;;V2R;0;0;89976
670;BR;3801129;MADALOZ S;SILVIO LUIZ MARTINI MADALOZ;AV AMANDIO ARAUJO;;99680-000;CONSTANTINA;BR;Brazil;RS;RS;54 33631031;54 999767535;;financeiro@irrigafertil.com.br; ;MARCELO;27;Distributor (small);020;;;;;;V2R;0;0;84807
670;BR;3801021;MAEDA MAKOTO;JORGE MAKOTO MAEDA E OUTRA;SITIO DOIS CORREGOS;CAIXA POSTAL 89;13186-525;HORTOLANDIA;BR;Brazil;SP;SP;19 997978822;19 997978822;;maedamakoto@hotmail.com; ;ANDRESSA;16;Grower (small);020;;;;;;VS;0;0;82622
670;BR;3801057;MAGAGNIN V;VALDECIR JORGE MAGAGNIN;VL RICA;;95180-000;FARROUPILHA;BR;Brazil;RS;RS;54 999550101;54 999550101;;sandradesouza2014@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;83477
670;BR;3800511;MAICON;MAICON LUIZ BASILONI;Rodovia SP 257, km 246;Estancia Santa Barbara;18300-999;CAPAO BONITO;BR;Brazil;SP;SP;15 997335085;;; ;maicon_basiloni@hotmail.com;RICARDO;11;Plantraiser (small);010;;;;;;VS;0;0;56341
670;BR;3800776;MAISVERDE DF;MAIS VERDE AGRONEGOCIOS LTDA;ROD NRAG GLEBA 02 RESERVA A CHACARA, 09;;72710-990;BRASILIA;BR;Brazil;DF;DF;62 999340396;;;agromaisverde@gmail.com; ;TIAGO;27;Distributor (small);020;;;;;;V7R;0;0;76265
670;BR;3800367;MAKIYAMA;HIROMI MAKIYAMA;EST DO SERTAOZINHO, SN;KM 4 SITIO MAKIYAMA;08940-000;BIRITIBA-MIRIM;BR;Brazil;SP;SP;11 46924876;;;financeiro@sitiohiromi.com.br tatiana@sitiohiromi.com.br; ;ANDRESSA;16;Grower (small);670;;;;;;VS;0;0;53840
670;BR;3800053;MALLMANN;JOSE NELSON MALLMANN (greenhouse);SITIO MONSENHOR, SN;RODOVIA SP 342 KM174;13840-000;MOGI GUACU;BR;Brazil;SP;SP;19 38610120;19 92156018;;lavoura@mallmann.agr.br; ;RENATO;14;Special account (big);020;;;;;;VS;0;0;53558
670;BR;3800594;MALLMANN 2;JOSE NELSON MALLMANN (open field);FAZENDA BATISTELA;;13800-970;MOGI MIRIM;BR;Brazil;SP;SP;19 38610120;;;lavoura@mallmann.agr.br; ;RENATO;14;Special account (big);020;;;;;;VS;0;0;59964
670;BR;3800880;MALLMANN 3;JOSE NELSON MALLMANN (Fazenda Calabilu);FAZ CALABILU, SN;;18300-999;CAPAO BONITO;BR;Brazil;SP;SP;19 38610120;;;lavoura@malmmann.agr.br; ;RENATO;14;Special account (big);020;;;;;;VS;0;0;79041
670;BR;3800881;MALLMANN 4;JOSE NELSON MALLMANN (Fazenda Campo Grande);FAZENDA CAMPO GRANDE;;18320-000;APIAI;BR;Brazil;SP;SP;19 38610120;;;lavoura@mallmann.agr.br; ;RENATO;14;Special account (big);020;;;;;;VS;0;0;79042
670;BR;3800882;MALLMANN 5;JOSE NELSON MALLMANN (Faz Santo Antônio do Lucato);FAZENDA SANTO ANTONIO DO LUCATO;;13600-970;ARARAS;BR;Brazil;SP;SP;19 38610120;;;lavoura@mallmann.agr.br; ;RENATO;14;Special account (big);020;;;;;;VS;0;0;79043
670;BR;3800025;MALUNGA;FAZENDA MALUNGA CLEVANE RIBEIRO PEREIRA VALLE;COLONIA AGRICOLA LAMARAO LOTE 16 PAD/DF;;71570-050;BRASILIA;BR;Brazil;DF;DF;61 33407275;61 91536662;61 32752003;compras.malunga@gmail.com;www.malunga.com.br;TIAGO;17;Grower (big);670;;;;;;V7R;0;0;53533
670;BR;3801315;MANGUINHA;FELIPE RODRIGUES AVILA E OUTRO;BENEDITO VALADARES;;35790-000;CURVELO;BR;Brazil;MG;MG;31 996712769;31 996712769;;gafelipe.avila@gmail.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;88915
670;BR;3801103;MANOEL ABREU;MANOEL DE ABREU VIEIRA JUNIOR;SITIO SANTO ANTONIO,SN;;13.700-000;CASA BRANCA;BR;Brazil;SP;SP;19 984336315;;;maiconjavorski@hotmail.com; ;ANDRESSA;16;Grower (small);010;;;;;;VS;0;0;84312
670;BR;3800207;MAPA PROTECT;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;ESPLANADA DOS MINISTERIOS;BL D 4 ANDAR;70043-900;BRASILIA;BR;Brazil;DF;DF;61 33497916;61 32182547;;izabela.carvalho@agricultura.gov.br; ;LIONEL;29;Cooperation;020;;;;;;V7R;0;0;53692
670;BR;3800937;MAPE FRUTAS;MAPE FRUTAS AGRO-INDUSTRIA LTDA;SIT IZABELA, SN;MORRO GRANDE ZONA RURAL;37615-000;SENADOR AMARAL;BR;Brazil;MG;MG;35 34223160;;;gisele@mapefrutas.com.br; ;RENATO;16;Grower (small);020;;;;;;V2R;0;0;80558
670;BR;3800933;MARCANTE WAL;VALDOMIRO MARCANTE;TRAV CERRO LARGO, SN;;95275-000;NOVA PADUA;BR;Brazil;RS;RS;54 32961368;;;lcmarcante90@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;80356
670;BR;3801372;MARCHESINI L;LUCAS FORTUNA MARCHESINI;CORREGO DA MULA, SN;;29745-000;SAO DOMINGOS DO NORTE;BR;Brazil;ES;ES;27988730800;;;lucasmarchesini_17@hotmail.com; ;VINICIUS T;16;Grower (small);020;;;;;;V7R;0;0;90105
670;BR;3801285;MARCHESINI W;WALACE MARCHESINI ME;AV HONORIO FRAGA;;29745-000;SAO DOMINGOS DO NORTE;BR;Brazil;ES;ES;27 37421093;;;walacemarchesini@hotmail.com; ;VINICIUS T;15;Grower (standard);020;;;;;;V7R;0;0;88609
670;BR;3801324;MARCIA MELO;MARCIA DE MELO;LINHA COZER, SN;;85887-000;MATELANDIA;BR;Brazil;PR;PR;45 9 98471799;;;marcia_meoliv@hotmail.com; ;RAFAELA;16;Grower (small);030;;;;;;V2R;0;0;89018
670;BR;3801182;MARCO RAPHA;Marco Raphael de Souza Andrade;Assentamento Castelo, lote 25, sn;;64.420-000;PALMEIRAIS;BR;Brazil;PI;PI;32239664;;;contabilidade@officecont.com; ;RUY;16;Grower (small);010;;;;;;V7R;0;0;85772
670;BR;3800976;MARCONATO;DINEIA MARCIA MONTEGUTI MARCONATO;LINHA SAO BRAS, S/N;;85884-000;MEDIANEIRA;BR;Brazil;PR;PR;45 999417309;45 999417309;;luso.marconato@hotmail.com; ;RAFAELA;16;Grower (small);020;;;;;;V2R;0;0;81469
670;BR;3801081;MARCOS NASCI;MARCOS OLIVEIRA DO NASCIMENTO;RUA ACRE,;;47630000;SERRA DO RAMALHO;BR;Brazil;BA;BA;7799253152;;;marcosoliveiradonascimento@yahoo.com.br; ;BAHIA;16;Grower (small);020;;;;;;V7R;0;0;83857
670;BR;3801318;MARCOS SILVA;MARCOS SILVA;BR 174 KM 21, R PAU ROSA;;69000-000;MANAUS;BR;Brazil;AM;AM;92 99183.3046;;;amazonhorti@gmail.com; ;RUY;16;Grower (small);030;;;;;;V7R;0;0;89022
670;BR;3800872;MARIA ALVES;MARIA ALVES COMERCIO DE HORTIFRUTI EIRELI;AV ENG ROBERTO MULLER;QD 01, LT 17;72960-000;CORUMBA DE GOIAS;BR;Brazil;GO;GO;62 33381895;;;silvanaalves@gmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;78912
670;BR;3801340;MARIA DORES;MARIA DAS DORES PEREIRA DE OLIVEIRA;CORREGO SAUDADE, SN;;39820-000;NOVO CRUZEIRO;BR;Brazil;MG;MG;33 99055153;33 99055153;;rpeoliveira@gmail.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;89384
670;BR;3801374;MARIA SALIS;MARIA CHARLOTTE DE SALIS;FAZENDA SANTA MARIA DO MONJOLINHO,S/N;;19.750-000;LUTECIA;BR;Brazil;SP;SP;18997833904;;;mcharlottesalis@yahoo.com.br; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;90167
670;BR;3800612;MARINGA;AGRO COMERCIAL MARINGA HORTIFRUTIGRANJEIRO LTDA - ME;AVENIDA DOUTOR GASTAO VIDIGAL, 1946;PAVILHAO APD BOX 175;05314-000;SAO PAULO;BR;Brazil;SP;SP;11 78601211;;;polaco.iaka@hotmail.com; ;RICARDO;15;Grower (standard);020;;;;;;VS;0;0;60523
670;BR;3801233;MARIO KAZUO;MARIO KAZUO UTSONOMIYA;LOTE 3,S/N;;86220000;ASSAI;BR;Brazil;PR;PR;34 996244754;;;higoru@hotmail.com; ;RAFAELA;16;Grower (small);030;;;;;;V2R;0;0;87150
670;BR;3800213;MARIO MIYAKE;MARIO MIYAKE;SITIO SUGURU MIYAKE II, SN;;18170-000;PIEDADE;BR;Brazil;SP;SP;15 32991156;;;debora.leite.vieira@terra.com.br; ;ANDRESSA;10;Plantraiser (standard);020;;;;;;VS;0;0;53695
670;BR;3801174;MARQUIANO;MARQUIANO VIZONE CARVALHO;RODOVIA BR 429;;76916-000;PRESIDENTE MEDICI;BR;Brazil;RO;RO;69 99003454;69 99003454;;marquianovizonevizone@gmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;85577
670;BR;3800653;MARVIC S;MARVICS EMPREENDIMENTOS E PARTICIPACOES LTDA;R JONAS SIAULYS, 1519;;07600-000;MAIRIPORA;BR;Brazil;SP;SP;11 36606443;;11 38269062;silvia.marvics@laramara.org.br; ;ANDRESSA;16;Grower (small);020;;;;;;VS;0;0;63076
670;BR;3801354;MASSELLI RAF;RAFAEL MARTINS MASSELLI;ESTR VICINAL BABILONIA, JOAO PONCE DA COSTA;KM 3;13560-970;SAO CARLOS;BR;Brazil;SP;SP;16 997664785;16 997664785;;viveiro.agro-vitta@outlook.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;89657
670;BR;3800150;MATA FRESCA;MATA FRESCA LTDA - EPP;SITIO SAO ROMAO, BR 304 KM 01;Divisa RN/CE;59635-100;MOSSORO;BR;Brazil;RN;RN;84 33171841;84 87377690;;compras.matafresca@uol.com.br; ;ERIC;17;Grower (big);020;;;;;;V7R;0;0;53644
670;BR;3800940;MATIELLO ADR;ADRIANO ROQUE MATIELLO;RONDON, GAL, SN;;29780-000;SAO GABRIEL DA PALHA;BR;Brazil;ES;ES;27 997281328;;;matielloadriano@gmail.com; ;VINICIUS T;16;Grower (small);020;;;;;;V7R;0;0;80750
670;BR;3801231;MATRONA FAZ;ADERVAN LOPES DA CUNHA;MATRONA;;39560-000;SALINAS;BR;Brazil;MG;MG;38 998345746;38 998345746;;zxanderson344@gmail.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;87147
670;BR;3800201;MATSUHARA;AIRTON MASSANOBU MATSUHARA;ACESSO BAIRRO DO CARMO, SN;;18130-970;SAO ROQUE;BR;Brazil;SP;SP;11 47111122;;;babyleafmatsuhara@hotmail.com; ;ANDRESSA;16;Grower (small);670;;;;;;VS;0;0;53686
670;BR;3800008;MATSUSAKO;EDSON TAKESHI MATSUSAKO;SITIO SITIO MATSUSAKO, SN;;18150-000;IBIUNA;BR;Brazil;SP;SP;1136417194;;;contasapagar@matsusako.com.br; ;ANDRESSA;17;Grower (big);670;;;;;;VS;0;0;53516
670;BR;3800832;MATURANA ADI;ADILSON BARBOSA MATURANA;CHACARA VIDA VERDE - VALE DO MUTUM, SN;LOTE 48 - E;77260-000;PALMAS;BR;Brazil;TO;TO;63 92360097;;;63 92360097; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;78018
670;BR;3800048;MAURIAGRO;MAURIAGRO COMERCIO DE SEMENTES LTDA. - EPP;RUA HELIOPOLIS, 67;;05318-010;SAO PAULO;BR;Brazil;SP;SP;11 38353346;11 36242902;;mauriagro@terra.com.br; ;ANDRESSA;27;Distributor (small);020;;;;;;VS;0;0;53553
670;BR;3801323;MAURICIO SCO;MAURICIO DIAS SCOPEL;TRES PONTES,01;AREA RURAL DE PATO BRANCO;85.513-899;PATO BRANCO;BR;Brazil;PR;PR;46 9 91076789;;;mauriciodscopel@gmail.com; ;RAFAELA;16;Grower (small);030;;;;;;V2R;0;0;89017
670;BR;3800244;MAZZINI;MARCIO FERNANDO MAZZINI;FAZ. DOURADOS, SN;;19820-000;TARUMA;BR;Brazil;SP;SP;18 33292314;18 988120769;;vanessa-mazzini@hotmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;53723
670;BR;3801367;MEDALHAO PER;MEDALHAO PERSA - EIRELI;RUA FERNANDO SIMAS;;80710-660;CURITIBA;BR;Brazil;PR;PR;41 33316983;;;secretaria2@medalhaopersa.com.br; ;RAFAELA;15;Grower (standard);020;;;;;;V2R;0;0;90043
670;BR;3800659;MEDEIROS RAF;RAFAEL JOSE MEDEIROS E OUTRA;SITIO LAGEADO, SN;;18230-000;SAO MIGUEL ARCANJO;BR;Brazil;SP;SP;15 997036506;;;sitiolageadorb@gmail.com; ;RICARDO;13;Plantraiser (big);020;;;;;;VS;0;0;64086
670;BR;3800256;MEINBERG REI;REINALDO PEREIRA MEINBERG;ESTRADA SANTANA DA VARGEM / TRÊS PONTAS, SN;FAZENDA NOSSA SENHORA DA POMPEIA;37195-000;SANTANA DA VARGEM;BR;Brazil;MG;MG;35 88837023;;;reinaldo.alface@gmail.com; ;RENATO;15;Grower (standard);020;;;;;;V2R;0;0;53735
670;BR;3801159;MEIRELES;PAULO FERNANDO DA SILVA MEIRELES;RODOVIA  GO 118;;73750-001;PLANALTINA;BR;Brazil;DF;DF;61 999836397;61 999836397;;paulofsmeireles@gmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;85367
670;BR;3801317;MELARA EDUAR;EDUARDO MELARA;LI SAO DOMINGOS;;99950-000;TAPEJARA;BR;Brazil;RS;RS;54 999694978;54 999694978;;eduardoomelara@gmail.com; ;MARCELO;15;Grower (standard);020;;;;;;V2R;0;0;89021
670;BR;3800955;MELO DARLI;DARLI COSTA MELO;CHACARA 428;ESTRADA VICINAL 05;77000-000;PALMAS;BR;Brazil;TO;TO;63 984366362;;;fazendaurbanato@gmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;81062
670;BR;3800949;MENDES DANIE;DANIEL JOSE MENDES;RODOVIA BR 153, SN;KM 6 SENTIDO HIDROLANDIA;75340-000;HIDROLANDIA;BR;Brazil;GO;GO;62 999481396;;;danielmendes@agronomo.eng.br; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;80849
670;BR;3800430;MENDES ESTEF;ANTONIO CARLOS MENDES ESTEFAN 00051881721;EST BR 040 KM 8, 98;;25870-000;COMENDADOR LEVY GASPARIAN;BR;Brazil;RJ;RJ;21 992853039;;;antoniomendes1943@hotmail.com; ;VINICIUS T;16;Grower (small);670;;;;;;V2R;0;0;53901
670;BR;3800584;MENDES GIVAN;Givanildo Cesar Mendes;DF 128;Km 04 chácara 24;73750-000;PLANALTINA;BR;Brazil;GO;GO;61 999968713;;;givanildocesar@hotmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;56332
670;BR;3801360;MENDES LUCAS;LUCAS COGO MENDES;VL SESMARIA ROCHA;SANTA RITA;97650-000;ITAQUI;BR;Brazil;RS;RS;54 999121373;;;anzolmendes@gmail.com; ;MARCELO;15;Grower (standard);020;;;;;;V2R;0;0;89736
670;BR;3800437;MENDES PAULO;PAULO SERGIO MENDES;Av Antonio Pina Medrado, 267;;46750-000;MUCUGE;BR;Brazil;BA;BA;75 81500103;;;paulo@bagisa.com.br; ;BAHIA;16;Grower (small);020;;;;;;V7R;0;0;53908
670;BR;3800325;MENDONCA;RICARDO MENDONCA;SIT NODA, SN;ESTRADA MOGI MIRIM KM 10;13098-000;CAMPINAS;BR;Brazil;SP;SP;19 32875811;;;ricardomendoncahortalicas@gmail.com; ;ANDRESSA;16;Grower (small);670;;;;;;VS;0;0;53800
670;BR;3800998;MENDONCA MAU;MAURICIO PIETRA DE MENDONCA FAZENDA MANGUEIRAS;Acesso Inhauma 3 km;;35704-999;SETE LAGOAS;BR;Brazil;MG;MG;31 37749653;31 37749653;;mpmendonca57@gmail.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;81973
670;BR;3800650;MERCADAO LAV;MERCADAO DA LAVOURA PRODUTOS AGROPECUARIOS LTDA;AV FEDERAL, 791;;75043-050;ANAPOLIS;BR;Brazil;GO;GO;62 33276062;62 992870695;;mercadao.lavoura@gmail.com; ;TIAGO;26;Distributor (standard);020;;;;;;V7R;0;0;62756
670;BR;3801245;MERCOAGRO;MERCOAGRO COM DE DEFENSIVOS AGR. LTDA;ROD BR-476;;83702-602;ARAUCARIA;BR;Brazil;PR;PR;41 36424061;;;nfe.araucaria@coperhf.com.br; ;RAFAELA;28;Distributor (big);020;;;;;;V2R;0;0;87855
670;BR;3800848;METZGER C;CARLOS ROGERIO METZGER;LOC BRACATINGA;;89190-000;TAIO;BR;Brazil;SC;SC;47 96011643;;;cr.metzger@hotmail.com; ;MARCELO;15;Grower (standard);020;;;;;;V2R;0;0;78252
670;BR;3800956;MEURER;DALMIR MEURER;RUA PADRE CARLOS GUESSER RIO FARIAS, 2355;INTERIOR;88180-000;ANTONIO CARLOS;BR;Brazil;SC;SC;48 996626321;;;dalmirmeurer21@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;81185
